CD_GEOCODMU;LONG;LAT
3523909;-47,29974984;-23,2654425
3524006;-47,05570115;-23,15340963
3524105;-47,78041566;-20,33628797
3524204;-48,41344492;-20,6872245
3524303;-48,32034975;-21,2544715
3524402;-45,9695932;-23,3048805
3524501;-49,57334461;-20,88408513
3524600;-48,00470451;-24,69815028
3524709;-46,98234347;-22,70678196
3524808;-50,5503562;-20,26785305
3524907;-45,69365512;-23,25657687
3525003;-46,90522114;-23,529939
3525102;-47,76535293;-21,022457
3525201;-46,73827094;-23,1030625
3525300;-48,55814139;-22,29579099
3525409;-47,58874392;-20,31204159
3525508;-46,27341661;-22,93067822
3525607;-50,76853531;-22,25104606
3525706;-49,68628272;-21,05371904
3525805;-49,79079428;-22,013169
3525854;-47,79817351;-23,08256
3525904;-46,88527397;-23,187668
3526001;-51,43401195;-21,51127575
3526100;-47,63534197;-24,32070308
3526209;-47,08159407;-23,9356892
3526308;-45,19081082;-23,08692135
3526407;-47,83378071;-23,05401161
3526506;-51,04050166;-21,16485657
3526605;-44,89311028;-22,57009647
3526704;-47,38870797;-22,18543601
3526803;-48,79868197;-22,597507
3526902;-47,40193952;-22,562194
3527009;-46,66148362;-22,52048819
3527108;-49,75142339;-21,6723465
3527207;-45,12424814;-22,73169303
3527256;-50,2266601;-20,96539054
3527306;-46,94644022;-23,0867785
3527405;-51,01834914;-21,72341565
3527504;-49,52317912;-22,43164
3527603;-47,70027994;-21,55170653
3527702;-50,32763949;-21,67360296
3527801;-49,8203247;-22,41381539
3527900;-50,38932712;-22,34344429
3528007;-48,71140539;-22,50554963
3528106;-49,96349782;-20,80131354
3528205;-50,19762848;-20,14999798
3528304;-50,22753705;-20,64348131
3528403;-47,18448263;-23,547458
3528502;-46,59019587;-23,32245938
3528601;-49,31811312;-23,00334609
3528700;-51,96846748;-22,1103315
3528809;-50,66896825;-22,61041534
3528858;-49,14000081;-21,25876193
3528908;-51,18289756;-21,79449337
3529005;-49,95164564;-22,214933
3529104;-50,82567729;-20,43939891
3529203;-51,17076806;-22,14783248
3529302;-48,3677477;-21,60299451
3529401;-46,45826201;-23,6693345
3529500;-49,582019;-21,18015617
3529609;-50,18183184;-20,3541099
3529658;-50,62208027;-19,9670371
3529708;-48,02933418;-20,17712923
3529807;-48,45180231;-22,4116968
3529906;-47,457104;-24,28392947
3530003;-50,1384272;-19,98051605
3530102;-51,10564039;-21,13208699
3530201;-51,90579431;-22,29055859
3530300;-49,51213922;-20,8170045
3530409;-49,46551984;-20,61685722
3530508;-47,00717098;-21,46899051
3530607;-46,19676008;-23,5227065
3530706;-46,94447409;-22,36572019
3530805;-46,95636713;-22,4326955
3530904;-47,567524;-22,92682788
3531001;-50,09630613;-20,8503257
3531100;-46,61999273;-24,09411614
3531209;-46,6811943;-22,68112866
3531308;-48,49665126;-21,263864
3531407;-49,71411616;-20,77214014
3531506;-48,64297128;-20,90384123
3531605;-51,56549325;-21,29895945
3531704;-45,84815198;-22,95501058
3531803;-47,31326925;-22,945522
3531902;-48,05759383;-20,732663
3532009;-46,79134439;-22,88103093
3532058;-48,15066125;-21,50760944
3532108;-51,27713819;-20,99429809
3532157;-51,2385875;-22,62011758
3532207;-51,52423985;-22,4042832
3532306;-45,44640047;-23,37578698
3532405;-46,40259021;-23,17869581
3532504;-49,63047485;-20,84391616
3532603;-50,0402745;-20,6948235
3532702;-49,78089865;-20,91390243
3532801;-49,50713835;-21,01373472
3532827;-48,90573848;-24,12321042
3532843;-50,94805244;-20,38689503
3532868;-50,34390618;-20,76565462
3532900;-48,56214043;-21,77892288
3533007;-49,32009288;-20,533154
3533106;-51,64983289;-21,32993714
3533205;-51,49044653;-21,104542
3533254;-48,91706371;-20,9903582
3533304;-50,26582737;-20,856611
3533403;-47,29363461;-22,78279466
3533502;-49,22174953;-21,46847499
3533601;-47,74910546;-20,73399973
3533700;-49,92737283;-22,43886045
3533809;-49,34095075;-22,94458478
3533908;-48,91349173;-20,73728399
3534005;-49,29921479;-20,61272212
3534104;-50,09358546;-22,14859941
3534203;-49,35181848;-20,18019674
3534302;-47,88638382;-20,7204215
3534401;-46,78881014;-23,533612
3534500;-50,28412617;-22,31788205
3534609;-50,87313911;-21,7970835
3534708;-49,86857984;-22,9772675
3534757;-50,37758465;-19,99559211
3534807;-51,69932072;-21,49116592
3534906;-51,26520152;-21,5600785
3535002;-49,4337824;-20,39058747
3535101;-48,80128463;-21,08247069
3535200;-50,7659878;-20,41621732
3535309;-50,21879099;-22,785592
3535408;-51,85657416;-21,36018356
3535507;-50,57502853;-22,41771102
3535606;-45,66286406;-23,38626157
3535705;-48,77252891;-21,015793
3535804;-48,72367698;-23,386928
3535903;-50,58671892;-20,09980595
3536000;-50,79384384;-21,77983914
3536109;-48,37287668;-23,08031832
3536208;-47,8799976;-24,71254663
3536257;-50,01261783;-20,30219118
3536307;-47,28306009;-20,6411534
3536406;-51,84713995;-21,30927556
3536505;-47,1543858;-22,7599217
3536570;-49,39903835;-22,57430075
3536604;-49,39955189;-20,02930003
3536703;-48,77968096;-22,3554915
3536802;-46,44203095;-22,79138435
3536901;-50,11239028;-20,24764667
3537008;-47,48179497;-20,256871
3537107;-46,89780209;-22,743771
3537156;-50,79216566;-22,81121521
3537206;-47,22907635;-24,27280067
3537305;-50,07303628;-21,41838302
3537404;-51,10666102;-20,636669
3537503;-47,96786677;-23,07285234
3537602;-46,99730186;-24,31950888
3537701;-50,59942572;-21,59539168
3537800;-47,41801515;-23,71420222
3537909;-47,71550772;-23,814612
3538006;-45,46204885;-22,92666873
3538105;-48,90563754;-21,18598849
3538204;-46,59057732;-22,78079607
3538303;-51,7316269;-21,8849897
3538501;-45,18356942;-22,61116689
3538600;-46,3587552;-23,050499
3538709;-47,64684624;-22,723722
3538808;-49,38397449;-23,1929915
3538907;-49,45664243;-21,993447
3539004;-48,66984193;-21,09963166
3539103;-47,00096757;-23,39752331
3539202;-51,49958429;-22,27667549
3539301;-47,42517288;-21,9940493
3539400;-49,13725222;-22,41206594
3539509;-48,22226575;-21,0109995
3539608;-49,9257198;-21,0323282
3539707;-50,20893454;-22,63345726
3539806;-46,34622039;-23,52862657
3539905;-49,81389491;-20,78585775
3540002;-50,17602805;-22,10614565
3540101;-49,36087007;-21,73617647
3540200;-48,0378373;-21,02571
3540259;-50,52460202;-20,44083384
3540309;-49,70355236;-20,18236311
3540408;-50,53685312;-19,94433313
3540507;-48,12676744;-23,1753875
3540606;-47,52459657;-23,21441227
3540705;-47,48140964;-21,85836251
3540754;-45,25597431;-22,84062021
3540804;-49,3781832;-21,04509472
3540853;-51,08707721;-21,85192762
3540903;-48,06558302;-21,35804901
3541000;-46,41204958;-24,0030215
3541059;-48,66468558;-22,81146798
3541109;-49,43914929;-22,10367432
3541208;-51,55757019;-22,00899078
3541307;-52,11527583;-21,768782
3541406;-51,38676558;-22,1227435
3541505;-51,84025881;-21,87593951
3541604;-49,85773523;-21,5388675
3541653;-48,05268534;-23,301575
3541703;-50,69794739;-22,2494048
3541802;-50,24092846;-21,79909443
3541901;-44,77847731;-22,5418445
3542008;-50,31159524;-22,07191983
3542107;-47,53116068;-23,01155635
3542206;-50,89021169;-22,22845101
3542305;-45,53649561;-23,2726555
3542404;-51,30314898;-22,22023409
3542503;-49,22979767;-21,88676094
3542602;-47,84105475;-24,49425143
3542701;-47,48309024;-20,60380283
3542800;-49,00830199;-24,6574895
3542909;-48,17770575;-22,06493466
3543006;-48,76547748;-24,22026846
3543105;-47,59070509;-20,46066017
3543204;-49,93416781;-22,7857348
3543238;-51,60063452;-21,83850004
3543253;-48,36707116;-24,10120031
3543303;-46,41534437;-23,707423
3543402;-47,80547592;-21,1848345
3543501;-49,43669672;-23,83133501
3543600;-47,4291989;-20,0829325
3543709;-48,07233007;-21,5891895
3543808;-50,72483832;-21,727891
3543907;-47,56353324;-22,4125115
3544004;-47,60448489;-22,84286072
3544103;-46,39369267;-23,744515
3544202;-49,6811591;-19,97773434
3544251;-53,05865448;-22,5811755
3544301;-45,30937779;-22,89681855
3544400;-50,726908;-21,30052399
3544509;-50,99748456;-20,1717745
3544608;-49,58081856;-21,46021383
3544707;-50,95715471;-21,88113867
3544806;-49,49876867;-21,34445338
3544905;-47,84234934;-20,77788215
3545001;-45,84717693;-23,53179299
3545100;-50,860672;-21,62536273
3545159;-47,67828839;-22,8433675
3545209;-47,29241563;-23,20407381
3545308;-47,57468012;-23,64913222
3545407;-49,98107776;-22,89050725
3545506;-51,75995174;-22,45854174
3545605;-48,80594842;-21,24327
3545704;-50,73056437;-20,03070262
3545803;-47,41395477;-22,7553935
3546009;-45,88764829;-23,39575803
3546108;-50,93022115;-20,09139194
3546207;-47,45716369;-22,12768197
3546256;-47,43378056;-21,29116838
3546306;-47,24941442;-21,827568
3546405;-49,62460887;-22,9057225
3546504;-48,39364993;-21,4629215
3546603;-50,92677742;-20,21169317
3546702;-47,53070872;-22,45532696
3546801;-46,22701284;-23,3180885
3546900;-48,08533601;-21,68656785
3547007;-48,15901414;-22,56941026
3547106;-51,75897424;-21,34691075
3547205;-50,79840384;-20,25260226
3547304;-46,92209251;-23,449453
3547403;-50,83094739;-20,14180147
3547502;-47,47898085;-21,70714401
3547601;-47,36726893;-21,4852725
3547650;-50,68846188;-20,24384519
3547700;-51,64989221;-21,97302102
3547809;-46,53087426;-23,65751
3547908;-47,15593097;-21,08996403
3548005;-46,9159099;-22,60479685
3548054;-50,49673505;-20,93249684
3548104;-46,68230663;-22,1185235
3548203;-45,67927886;-22,8311934
3548302;-51,39092098;-21,84680505
3548401;-50,50469247;-21,63931166
3548500;-46,33137085;-23,9337375
3548609;-45,73713899;-22,68528695
3548708;-46,55025725;-23,7103045
3548807;-46,57151461;-23,614705
3548906;-47,88923768;-22,0159985
3549003;-50,70009716;-20,35841382
3549102;-46,79635078;-21,972011
3549201;-50,38072191;-20,38877173
3549250;-50,35159752;-20,51261549
3549300;-51,66666516;-21,268364
3549409;-47,86326807;-20,58316556
3549508;-47,6409895;-20,59441953
3549607;-44,57834096;-22,6464899
3549706;-46,88826589;-21,5961025
3549805;-49,38134769;-20,8126365
3549904;-45,8841754;-23,1840615
3549953;-46,94174972;-23,84908572
3550001;-45,3095445;-23,22187151
3550100;-48,56876328;-22,73645999
3550209;-47,99558915;-23,87949
3550308;-46,57038318;-23,5673865
3550407;-47,914033;-22,548888
3550506;-49,74147616;-22,75125643
3550605;-47,13542301;-23,530359
3550704;-45,40268014;-23,80668765
3550803;-46,82412763;-21,70842079
3550902;-47,55335254;-21,47972337
3551009;-46,38449082;-23,967373
3551108;-47,82719599;-23,64150657
3551207;-49,48312863;-23,27449593
3551306;-49,9209225;-20,6568805
3551405;-47,56324992;-21,31028767
3551504;-47,5977621;-21,20947799
3551603;-46,70179138;-22,61269352
3551702;-47,99114843;-21,13702151
3551801;-47,92721696;-24,38860378
3551900;-48,80153398;-20,80938579
3552007;-44,8489961;-22,66142435
3552106;-46,52921159;-22,59202995
3552205;-47,45785325;-23,499323
3552304;-50,92052656;-20,6929435
3552403;-47,26580273;-22,822145
3552502;-46,30781047;-23,5368275
3552551;-51,02822259;-20,50334427
3552601;-49,03262141;-20,95760068
3552700;-48,68678761;-21,7325145
3552809;-46,78578003;-23,6233285
3552908;-51,28477342;-22,38826626
3553005;-49,40577112;-23,44981412
3553104;-48,51195522;-21,14673627
3553203;-48,45393534;-21,12955629
3553302;-47,27161551;-21,703033
3553401;-49,6488202;-20,62511214
3553500;-47,50528824;-23,97314827
3553609;-46,74551521;-21,4718854
3553658;-48,40865492;-21,0726085
3553708;-48,50674218;-21,410008
3553807;-49,24408854;-23,53206051
3553856;-48,69732864;-23,91925715
3553906;-51,55957258;-22,3016683
3553955;-50,57656514;-22,74477119
3554003;-47,84946403;-23,3485765
3554102;-45,5566087;-23,0265555
3554201;-49,37744196;-23,34059175
3554300;-52,17119482;-22,531007
3554409;-48,34153614;-20,78784166
3554508;-47,71147253;-23,09788949
3554607;-49,60354289;-23,20236338
3554656;-48,19823884;-23,24376953
3554706;-48,17215759;-22,42749361
3554755;-48,34018339;-22,03807365
3554805;-45,55074688;-22,96041521
3554904;-50,88488279;-20,2280128
3554953;-46,69702386;-22,81475616
3555000;-50,51400642;-21,93482151
3555109;-51,57672058;-21,38639532
3555208;-50,10944175;-20,95023509
3555307;-50,47772943;-20,05126862
3555356;-49,71967239;-21,162471
3555406;-45,07209148;-23,43596498
3555505;-49,66327167;-22,52383545
3555604;-49,17766953;-20,9533464
3555703;-49,89739358;-20,887769
3555802;-50,64180015;-20,2462641
3555901;-49,2832016;-21,78631365
3556008;-49,29072985;-21,20041881
3556107;-50,08586828;-20,42337029
3556206;-46,99663003;-22,971244
3556305;-50,86930812;-21,22557528
3556354;-46,41160023;-22,88488042
3556404;-46,89560891;-21,835866
3556453;-47,01964778;-23,6153025
3556503;-46,82989022;-23,2144665
3556602;-49,82178165;-22,22474831
3556701;-46,97647631;-23,03053832
3556800;-48,29666288;-20,872314
3556909;-48,63017136;-21,16715408
3556958;-50,48080697;-20,19873857
3557006;-47,44973806;-23,54187121
3557105;-49,97467202;-20,41947
3557154;-50,05573952;-21,05011043
3557204;-49,71393615;-23,03200563
3557303;-46,95360269;-22,27458891
4100103;-50,31252658;-23,30049404
4100202;-48,99175454;-24,66168971
4100301;-49,33870188;-25,99061809
4100400;-49,30031982;-25,3133776
4100459;-52,70980745;-24,80100016
4100509;-53,89197386;-23,87088141
4100608;-52,32168244;-23,12712083
4100707;-53,44124908;-24,01901256
4100806;-51,22921633;-22,78037877
4100905;-52,78678735;-23,09737029
4101002;-53,47325674;-25,91706847
4101051;-53,13331983;-24,64758246
4101101;-50,2264076;-23,05175165
4101150;-51,91736468;-23,19290387
4101200;-48,71290006;-25,43016613
4101309;-50,19794724;-25,98670578
4101408;-51,45998514;-23,55159299
4101507;-51,43827973;-23,41351653
4101606;-49,8248285;-24,14656917
4101655;-51,79131756;-24,30870239
4101705;-52,4996181;-23,92820095
4101804;-49,4019397;-25,591645
4101853;-51,58791784;-24,38328874
4101903;-50,84162349;-23,37271791
4102000;-53,52123693;-24,40853008
4102109;-51,66967926;-23,23671197
4102208;-52,05570114;-23,1515871
4102307;-49,63175599;-25,57849781
4102406;-50,37187302;-23,0924805
4102505;-52,00711669;-24,02771547
4102604;-53,63500027;-26,25260284
4102703;-50,18773676;-23,12059273
4102752;-53,66604263;-25,87949332
4102802;-51,19414503;-22,99208753
4102901;-51,55652526;-26,16079448
4103008;-52,79277746;-24,23949316
4103024;-53,21716007;-25,63587316
4103040;-51,53937384;-24,87851759
4103057;-53,41173649;-25,43040494
4103107;-49,10578748;-25,21490158
4103156;-53,59959997;-26,19287497
4103206;-51,76446544;-23,70743702
4103222;-52,83197627;-26,07453714
4103305;-51,5844091;-23,93785419
4103354;-53,12107366;-24,81489463
4103370;-53,52404181;-24,19384628
4103404;-51,71500551;-22,78823524
4103453;-53,32491648;-24,61566698
4103479;-53,51106485;-23,90470447
4103503;-51,35808555;-23,66614388
4103602;-50,07757072;-23,04126648
4103701;-51,27772844;-23,281632
4103800;-51,58163061;-23,60061188
4103909;-52,81356415;-24,59495658
4103958;-51,81478653;-25,10257847
4104006;-49,05346587;-25,30324751
4104055;-52,9968696;-25,03963448
4104105;-49,69037694;-25,98100566
4104204;-49,52884145;-25,4594905
4104253;-49,42766497;-25,3679565
4104303;-52,38111509;-24,0412232
4104402;-51,33258051;-24,56466912
4104428;-52,0554464;-25,56793185
4104451;-52,12668763;-25,37431739
4104501;-53,8001787;-25,68297742
4104600;-53,61721101;-25,47946848
4104659;-50,11309151;-24,95087298
4104709;-49,71872353;-23,42772393
4104808;-53,45972218;-24,9537975
4104907;-50,00281113;-24,7954175
4105003;-53,15370637;-25,19649325
4105102;-51,59352956;-22,81498235
4105201;-49,26031683;-24,8189473
4105300;-53,85726938;-25,14976121
4105409;-52,53396021;-25,85468385
4105508;-52,60915089;-23,65381315
4105607;-52,94052515;-23,37419739
4105706;-52,3529862;-26,40520529
4105805;-49,22743798;-25,29434029
4105904;-51,97441621;-22,83789753
4106001;-50,55442805;-23,5469021
4106100;-50,171773;-23,62156171
4106209;-49,53161187;-25,68076631
4106308;-53,29652778;-24,79964952
4106407;-50,65148448;-23,1832575
4106456;-52,03453868;-26,22654777
4106506;-52,56708664;-25,9781535
4106555;-52,1241853;-24,09741239
4106571;-53,12682266;-25,61656927
4106605;-53,08182161;-23,77690486
4106704;-52,16397767;-22,96517542
4106803;-51,34770952;-26,01726888
4106852;-51,44424665;-23,9933276
4106902;-49,27184789;-25,432956
4107009;-50,45940552;-24,03582559
4107108;-52,86411124;-22,65720615
4107124;-52,68819076;-25,03519193
4107157;-54,10362643;-24,94216186
4107207;-53,05483599;-25,74601002
4107256;-53,29644866;-23,38190722
4107306;-52,2227215;-23,55590133
4107405;-53,16618527;-25,94075598
4107504;-52,26003515;-23,80114407
4107520;-53,81049504;-23,72465476
4107538;-54,24489367;-24,70814217
4107546;-52,8382135;-25,42667006
4107553;-52,62621518;-24,09909462
4107603;-51,32010593;-24,00392707
4107652;-49,32329319;-25,64140022
4107702;-51,98446449;-23,92069471
4107736;-50,54741425;-25,4122423
4107751;-50,40920109;-23,84341076
4107801;-52,30298437;-23,31984566
4107850;-53,30859768;-26,25529885
4107900;-52,08308485;-23,61026714
4108007;-51,38382265;-22,8591043
4108106;-51,95582809;-23,08780191
4108205;-53,31616101;-24,29419721
4108304;-54,58710249;-25,54249328
4108320;-53,84401597;-24,0675754
4108403;-53,05613572;-26,07845
4108452;-52,12562753;-25,73343962
4108502;-51,31685892;-26,42580253
4108551;-51,92436822;-24,19285945
4108601;-53,02731891;-24,18918839
4108650;-52,00558797;-25,20154031
4108700;-51,5087424;-24,14619401
4108809;-54,24675772;-24,08527548
4108908;-52,69103962;-22,93824395
4108957;-50,8098759;-25,18990945
4109005;-50,04261374;-23,51664024
4109104;-52,77824378;-23,34298435
4109203;-51,65038537;-22,97442927
4109302;-52,86963244;-25,09864992
4109401;-51,46343108;-25,39359198
4109500;-48,32604893;-25,30043747
4109609;-48,57572596;-25,87424198
4109658;-52,38302906;-26,14296621
4109708;-50,19066627;-23,84982149
4109757;-53,02312169;-25,11286707
4109807;-51,05803367;-23,26933148
4109906;-53,62557016;-23,39671143
4110003;-51,8247742;-23,19478061
4110052;-53,08600508;-24,71126184
4110078;-50,74930899;-24,44279708
4110102;-50,59747297;-25,23061304
4110201;-51,0749453;-25,57216269
4110300;-52,20234375;-22,74911613
4110409;-52,70105691;-23,4797105
4110508;-50,58124013;-25,01302283
4110607;-53,71809917;-24,0025805
